IID,GEBV
1005644,-9.95926
1005645,-19.5
1005646,-18.5457
1005647,-9.7302
1005648,-13.7227
1005649,-7.10582
1005650,-16.3115
1005651,-19.242
1005652,-0.429606
1005653,-20.5812
1005654,-13.1675
1005655,-1.77181
1005656,-22.4203
1005657,-22.7303
1005658,-15.7645
1005659,-18.0321
1005660,-15.1132
1005661,-19.6257
1005662,-19.0085
1005663,-17.2074
1005664,-15.9318
1005665,-18.8228
1005666,-11.3069
1005667,-18.5594
1005668,-19.9366
1005669,-11.7394
1005670,-22.4646
1005671,-8.51686
1005672,-16.2433
1005673,-26.2089
1005674,-17.3711
1005675,-19.3142
1005676,-20.375
1005677,-10.0377
1005678,-18.9057
1005679,-28.3126
1005680,-22.5115
1005681,-26.6768
1005682,-22.7196
1005683,-19.9439
1005684,-1.80681
1005685,-17.2393
1005686,-23.7077
1005687,-16.4082
1005688,-26.9574
1005689,-21.0566
1005690,-10.745
1005691,-11.2716
1005692,-12.8882
1005693,-20.4751
1005694,-27.3156
1005695,-19.7114
1005696,-12.1126
1005697,-16.4612
1005698,-19.3776
1005699,-13.4764
1005700,-19.0372
1005701,-15.9201
1005702,-11.1036
1005703,-16.0112
1005704,-19.0881
1005705,-8.64441
1005706,-18.6836
1005707,-23.1517
1005708,-17.6376
1005709,-16.7206
1005710,-15.7245
1005711,-18.5104
1005712,-14.5855
1005713,-27.3682
1005714,-22.9875
1005715,-8.61702
1005716,-20.3719
1005717,-20.514
1005718,-15.2455
1005719,-7.22364
1005720,-19.3413
1005721,-14.3422
1005722,-11.6792
1005723,-11.6522
1005724,-13.4483
1005725,-9.38018
1005726,-6.55432
1005727,-11.797
1005728,-14.9702
1005729,-16.6509
1005730,-17.4167
1005731,-17.513
1005732,-23.9946
1005733,-24.5074
1005734,-8.67707
1005735,-25.8259
1005736,-12.7943
1005737,-10.7958
1005738,-17.8115
1005739,-15.2645
1005740,-20.5157
1005741,-22.7863
1005742,-31.3059
1005743,-7.36094
1005744,-21.6642
1005745,-16.7552
1005746,-16.8708
1005747,-19.141
1005748,-17.7611
1005749,-15.7163
1005750,-7.88782
1005751,-14.9944
1005752,-10.7187
1005753,-14.0152
1005754,-22.8958
1005755,-19.6004
1005756,-23.2335
1005757,-17.9679
1005758,-13.5801
1005759,-20.3395
1005760,-12.6384
1005761,-21.7771
1005762,-23.2886
1005763,-11.8775
1005764,-23.3646
1005765,-27.1595
1005766,-24.6951
1005767,-5.96569
1005768,-20.5373
1005769,-19.2887
1005770,-15.7283
1005771,-6.823
1005772,-9.14597
1005773,-13.5715
1005774,-26.9396
1005775,-14.9947
1005776,-5.83996
1005777,-19.5368
1005778,-14.1827
1005779,-19.0734
1005780,-21.2216
1005781,-21.7633
1005782,-22.4218
1005783,-21.8382
1005784,-17.0667
1005785,-22.7633
1005786,-13.447
1005787,-19.5934
1005788,-22.1358
1005789,-24.2805
1005790,-12.0434
1005791,-20.9058
1005792,-23.1617
1005793,-25.581
1005794,-12.9047
1005795,-6.65267
1005796,-20.5586
1005797,-10.3591
1005798,-11.3433
1005799,-20.6836
1005800,-13.2265
1005801,-6.69212
1005802,-15.371
1005803,-19.6523
1005804,-11.5757
1005805,-27.6277
1005806,-14.1002
1005807,-15.5532
1005808,-14.7836
1005809,-25.7806
1005810,-18.7513
1005811,-10.6016
1005812,-29.3558
1005813,-26.6045
1005814,-13.6844
1005815,-20.8124
1005816,-17.5606
1005817,-21.1828
1005818,-18.3101
1005819,-14.3969
1005820,-16.5863
1005821,-20.5738
1005822,-19.1446
1005823,-10.0244
1005824,-18.6239
1005825,-14.6221
1005826,-13.8411
1005827,-7.917
1005828,-15.9067
1005829,-17.5712
1005830,-19.4391
1005831,-13.8927
1005832,-10.4151
1005833,-9.96735
1005834,-6.74123
1005835,-12.922
1005836,-18.5586
1005837,-14.423
1005838,-14.0225
1005839,-15.8028
1005840,-19.147
1005841,-12.705
1005842,-12.4428
1005843,-16.7685
1005844,-10.7174
1005845,-10.01
1005846,-13.9461
1005847,-22.1771
1005848,-26.7884
1005849,-14.0425
1005850,-15.876
1005851,-23.9177
1005852,-11.2556
1005853,-25.5448
1005854,-8.97504
1005855,-16.14
1005856,-10.2718
1005857,-17.5741
1005858,-6.19744
1005859,-9.49061
1005860,-14.0435
1005861,-24.376
1005862,-17.3845
1005863,-8.13463
1005864,-22.9048
1005865,-24.0609
1005866,-19.7309
1005867,-11.913
1005868,-14.5643
1005869,-12.9595
1005870,-16.2861
1005871,-18.4605
1005872,-10.2998
1005873,-19.4413
1005874,-19.1475
1005875,-27.7381
1005876,-21.9075
1005877,-18.664
1005878,-16.0861
1005879,-17.7882
1005880,-15.6363
1005881,-5.28448
1005882,-27.9968
1005883,-12.7516
1005884,-18.1742
1005885,-8.6337
1005886,-17.0721
1005887,-21.7082
1005888,-23.8796
1005889,-29.0654
1005890,-6.35215
1005891,-19.0971
1005892,-10.2858
1005893,-24.2604
1005894,-5.03953
1005895,-20.6558
1005896,-10.8595
1005897,-15.2831
1005898,-15.6382
1005899,-19.6152
1005900,-21.4542
1005901,-14.6401
1005902,-26.1449
1005903,-16.9704
1005904,-19.1832
1005905,-21.0324
1005906,-22.45
1005907,-12.9744
1005908,-10.7248
1005909,-21.466
1005910,-18.5342
1005911,-11.7154
1005912,-17.6444
1005913,-14.0034
1005914,-5.94209
1005915,-10.3835
1005916,-14.8576
1005917,-21.3976
1005918,-16.8281
1005919,-14.4836
1005920,-19.6778
1005921,-23.5457
1005922,-24.0023
1005923,-20.399
1005924,-10.2959
1005925,-17.1163
1005926,-17.2996
1005927,-16.8903
1005928,-17.4152
1005929,-17.4403
1005930,-21.6495
1005931,-14.0135
1005932,-9.77765
1005933,-19.377
1005934,-22.384
1005935,-18.5676
1005936,-25.4816
1005937,-20.6001
1005938,-13.0623
1005939,-22.1454
1005940,-21.4653
1005941,-22.771
1005942,-4.56361
1005943,-27.5523
1005944,-20.5475
1005945,-14.4077
1005946,-13.2057
1005947,-17.372
1005948,-4.53901
1005949,-23.3361
1005950,-24.5007
1005951,-12.9564
1005952,-15.2135
1005953,-19.1959
1005954,-17.8089
1005955,-19.7555
1005956,-9.98584
1005957,-15.4409
1005958,-11.4154
1005959,-16.1106
1005960,-18.2042
1005961,-16.3618
1005962,-19.3224
1005963,-9.87916
1005964,-13.9944
1005965,-19.841
1005966,-8.83857
1005967,-23.3858
1005968,-17.7919
1005969,-5.64814
1005970,-9.11922
1005971,-23.8937
1005972,-21.6251
1005973,-23.4081
1005974,-15.6546
1005975,-10.1083
1005976,-16.4554
1005977,-15.6306
1005978,-27.8154
1005979,-17.3761
1005980,-20.7264
1005981,-24.8851
1005982,-24.859
1005983,-16.3504
1005984,-19.4574
1005985,-20.7344
1005986,-25.5228
1005987,-18.5805
1005988,-16.5112
1005989,-25.3015
1005990,-19.772
1005991,-22.592
1005992,-27.6215
1005993,-12.7861
1005994,-11.6805
1005995,-18.4396
1005996,-14.1478
1005997,-25.4
1005998,-32.3676
1005999,-12.6398
1006000,-18.0985
1006001,-15.0869
1006002,-11.6416
1006003,-8.88989
1006004,-16.0326
1006005,-18.7161
1006006,-17.7164
1006007,-14.6537
1006008,-10.0487
1006009,-11.5439
1006010,-13.1776
1006011,-15.1766
1006012,-8.72571
1006013,-17.0261
1006014,-24.7104
1006015,-21.2167
1006016,-22.8795
1006017,-15.0666
1006018,-16.3654
1006019,-31.0294
1006020,-26.6996
1006021,-17.7223
1006022,-19.1453
1006023,-8.20778
1006024,-16.6661
1006025,-18.9022
1006026,-19.0893
1006027,-16.0773
1006028,-25.3601
1006029,-11.6359
1006030,-13.8648
1006031,-7.21944
1006032,-16.879
1006033,-13.2072
1006034,-2.85999
1006035,-13.6748
1006036,-11.8213
1006037,-17.6136
1006038,-26.689
1006039,-20.8671
1006040,-26.5323
1006041,-24.8325
1006042,-17.3213
1006043,-11.9374
1006044,-15.1416
1006045,-18.2151
1006046,-20.9553
1006047,-12.97
1006048,-16.0347
1006049,-13.5904
1006050,-18.3168
1006051,-19.6959
1006052,-18.5127
1006053,-18.2927
1006054,-11.6531
1006055,-14.4902
1006056,-16.2393
1006057,-20.2069
1006058,-14.8158
1006059,-21.6267
1006060,-13.5348
1006061,-15.3983
1006062,-20.7321
1006063,-25.5666
1006064,-17.8351
1006065,-21.7047
1006066,-14.1472
1006067,-15.6829
1006068,-20.8077
1006069,-14.4703
1006070,-14.0202
1006071,-16.5256
1006072,-23.1491
1006073,-13.8936
1006074,-21.0052
1006075,-22.6345
1006076,-20.9576
1006077,-16.1686
1006078,-16.0347
1006079,-9.43529
1006080,-13.2604
1006081,-16.9141
1006082,-15.8722
1006083,-20.848
1006084,-17.9105
1006085,-17.3396
1006086,-2.61362
1006087,-15.4334
1006088,-18.2696
1006089,-15.4564
1006090,-15.5565
1006091,-19.0365
1006092,-11.1325
1006093,-17.1688
1006094,-24.2719
1006095,-15.3518
1006096,-12.0709
1006097,-12.5015
1006098,-8.2866
1006099,-21.773
1006100,-13.6422
1006101,-18.4462
1006102,-7.72173
1006103,-18.9701
1006104,-15.5716
1006105,-21.5941
1006106,-25.3271
1006107,-5.41077
1006108,-12.3888
1006109,-17.3464
1006110,-17.7074
1006111,-16.7081
1006112,-19.3354
1006113,-20.8539
1006114,-13.1613
1006115,-23.2803
1006116,-16.4318
1006117,-10.0764
1006118,-22.4443
1006119,-21.4148
1006120,-21.4957
1006121,-17.2239
1006122,-21.0885
1006123,-20.0245
1006124,-9.87012
1006125,-7.45281
1006126,-24.7134
1006127,-19.97
1006128,-18.8604
1006129,-16.0479
1006130,-16.9569
1006131,-15.1498
1006132,-6.21043
1006133,-15.6567
1006134,-22.2376
1006135,-15.5424
1006136,-13.9911
1006137,-16.4164
1006138,-22.0745
1006139,-15.7549
1006140,-17.5101
1006141,-13.2728
1006142,-22.7909
1006143,-18.2152
1006144,-10.2845
1006145,-18.0989
1006146,-5.56966
1006147,-24.3409
1006148,-19.1796
1006149,-14.3581
1006150,-19.9196
1006151,-14.5389
1006152,-12.0013
1006153,-21.2442
1006154,-18.5171
1006155,-20.3688
1006156,-22.2791
1006157,-15.0892
1006158,-12.5627
1006159,-13.6031
1006160,-18.5498
1006161,-24.8928
1006162,-21.4164
1006163,-21.5198
1006164,-14.1546
1006165,-14.0873
1006166,-21.4146
1006167,-15.6908
1006168,-20.0081
1006169,-21.2822
1006170,-6.95114
1006171,-17.5245
1006172,-16.9445
1006173,-29.9785
1006174,-11.2018
1006175,-16.9993
1006176,-30.0746
1006177,-25.9818
1006178,-9.06385
1006179,-14.0374
1006180,-22.7915
1006181,-7.49653
1006182,-22.02
1006183,-13.6819
1006184,-16.3348
1006185,-22.1274
1006186,-10.5645
1006187,-12.79
1006188,-11.0927
1006189,-10.3621
1006190,-16.3744
1006191,-16.8491
1006192,-14.4643
1006193,-21.4312
1006194,-21.5013
1006195,-28.7782
1006196,-17.6742
1006197,-15.8137
1006198,-25.7887
1006199,-19.3116
1006200,-16.1674
1006201,-23.9771
1006202,-20.747
1006203,-12.152
1006204,-19.6665
1006205,-22.1411
1006206,-25.0516
1006207,-19.9751
1006208,-15.7656
1006209,-15.8074
1006210,-20.9386
1006211,-24.2573
1006212,-21.2776
1006213,-21.5317
1006214,-8.95911
1006215,-22.138
1006216,-20.2109
1006217,-24.6452
1006218,-12.8944
1006219,-10.945
1006220,-16.5072
1006221,-15.6096
1006222,-17.4542
1006223,-10.4948
1006224,-11.5681
1006225,-15.6433
1006226,-26.0762
1006227,-26.4957
1006228,-8.74989
1006229,-19.1424
1006230,-18.2918
1006231,-21.8982
1006232,-9.64213
1006233,-23.1025
1006234,-21.4231
1006235,-6.13041
1006236,-18.6804
1006237,-16.9587
1006238,-10.4294
1006239,-23.3697
1006240,-20.9615
1006241,-13.4044
1006242,-18.6937
1006243,-18.9768
1006244,-18.3285
1006245,-5.93941
1006246,-13.9298
1006247,-19.7853
1006248,-18.0083
1006249,-19.1357
1006250,-16.5876
1006251,-11.0968
1006252,-12.5829
1006253,-26.5685
1006254,-36.7232
1006255,-15.1205
1006256,-23.5115
1006257,-14.0268
1006258,-22.7268
1006259,-29.2007
1006260,-21.4341
1006261,-19.7874
1006262,-22.3654
1006263,-11.406
1006264,-20.7201
1006265,-16.4956
1006266,-7.51589
1006267,-13.6357
1006268,-17.1809
1006269,-22.7196
1006270,-17.9256
1006271,-18.7501
1006272,-12.4236
1006273,-12.2631
1006274,-17.8906
1006275,-19.2709
1006276,-14.7675
1006277,-9.93619
1006278,-9.3245
1006279,-15.5513
1006280,-21.709
1006281,-13.2449
1006282,-13.251
1006283,-22.5397
1006284,-1.41205
1006285,-15.929
1006286,-22.9535
1006287,-12.3948
1006288,-12.3547
1006289,-16.4328
1006290,-26.0988
1006291,-24.1846
1006292,-16.7258
1006293,-16.5804
1006294,-16.5188
1006295,-26.4147
1006296,-13.4736
1006297,-22.6737
1006298,-30.3357
1006299,-12.2969
1006300,-20.5014
1006301,-12.2095
1006302,-15.2985
1006303,-21.8157
1006304,-17.2069
1006305,-31.7312
1006306,-7.88362
1006307,-13.5291
1006308,-22.7807
1006309,-22.7258
1006310,-13.0027
1006311,-21.2123
1006312,-15.6845
1006313,-14.4127
1006314,-17.3271
1006315,-15.1064
1006316,-24.3867
1006317,-25.0976
1006318,-26.5008
1006319,-14.4964
1006320,-18.3531
1006321,-22.3936
1006322,-12.6065
1006323,-23.8956
1006324,-13.0572
1006325,-14.1415
1006326,-25.8314
1006327,-23.9952
1006328,-8.59169
1006329,-19.6844
1006330,-19.0607
1006331,-14.954
1006332,-13.0588
1006333,-16.7512
1006334,-14.6414
1006335,-15.709
1006336,-20.0687
1006337,-21.7191
1006338,-18.6421
1006339,-18.2579
1006340,-20.6907
1006341,-7.28353
1006342,-15.6525
1006343,-20.8986
1006344,-20.8202
1006345,-12.3976
1006346,-17.0787
1006347,-20.3735
1006348,-32.1624
1006349,-12.4681
1006350,-14.5357
1006351,-16.536
1006352,-19.6574
1006353,-18.8953
1006354,-16.3062
1006355,-16.717
1006356,-13.5431
1006357,-20.7496
1006358,-21.3691
1006359,-25.5606
1006360,-18.6268
1006361,-3.21643
1006362,-13.6662
1006363,-17.9666
1006364,-19.7768
1006365,-11.68
1006366,-12.6932
1006367,-17.0824
1006368,-14.8968
1006369,-9.41758
1006370,-17.1324
1006371,-10.3297
1006372,-19.3483
1006373,-11.9849
1006374,-10.9371
1006375,-14.1696
1006376,-22.6356
1006377,-24.8464
1006378,-15.373
1006379,-17.6266
1006380,-12.1883
1006381,-18.9481
1006382,-11.7756
1006383,-16.551
1006384,-10.077
1006385,-16.2327
1006386,-8.78278
1006387,-12.7511
1006388,-14.7075
1006389,-21.4194
1006390,-7.52127
1006391,-25.4547
1006392,-19.7684
1006393,-15.3061
1006394,-18.4336
1006395,-13.0765
1006396,-12.6753
1006397,-14.6526
1006398,-18.6812
1006399,-17.5401
1006400,-15.0574
1006401,-8.62582
1006402,-16.8543
1006403,-11.9893
1006404,-9.22705
1006405,-16.7363
1006406,-21.1397
1006407,-12.5682
1006408,-16.7032
1006409,-26.0346
1006410,-20.1734
1006411,-21.9661
1006412,-28.3321
1006413,-13.3291
1006414,-12.1205
1006415,-14.3569
1006416,-9.81129
1006417,-9.37998
1006418,-15.3702
1006419,-17.2058
1006420,-20.0263
1006421,-16.4592
1006422,-17.0085
1006423,-21.8958
1006424,-15.3912
1006425,-21.1075
1006426,-13.6478
1006427,-15.2052
1006428,-13.5831
1006429,-16.0316
1006430,-30.1081
1006431,-20.2573
1006432,-18.1256
1006433,-16.8928
1006434,-13.5513
1006435,-14.3532
1006436,-17.9575
1006437,-15.4613
1006438,-23.4837
1006439,-15.5305
1006440,-24.8368
1006441,-26.1518
1006442,-10.9716
1006443,-30.3631
1006444,-12.6228
1006445,-17.0765
1006446,-21.1555
1006447,-12.3039
1006448,-18.1346
1006449,-24.8221
1006450,-17.5648
1006451,-7.48893
1006452,-12.7488
1006453,-22.8419
1006454,-16.4092
1006455,-26.4846
1006456,-19.113
1006457,-8.54076
1006458,-18.7972
1006459,-15.628
1006460,-9.27286
1006461,-22.6717
1006462,-28.6942
1006463,-19.064
1006464,-19.1088
1006465,-19.1861
1006466,-14.7583
1006467,-16.2583
1006468,-22.3981
1006469,-20.4288
1006470,-23.6813
1006471,-16.8533
1006472,-4.47377
1006473,-15.4518
1006474,-14.249
1006475,-6.36191
1006476,-23.8392
1006477,-12.8873
1006478,-16.2963
1006479,-15.3392
1006480,-32.129
1006481,-17.1958
1006482,-16.8992
1006483,-20.4882
1006484,-12.5328
1006485,-14.8754
1006486,-7.74829
1006487,-10.2405
1006488,-18.1153
1006489,-17.1102
1006490,-17.8769
1006491,-18.0495
1006492,-22.3025
1006493,-23.5065
1006494,-12.3119
1006495,-24.2926
1006496,-12.552
1006497,-21.5792
1006498,-17.4194
1006499,-18.8098
1006500,-8.04409
1006501,-10.3338
1006502,-14.6579
1006503,-18.3683
1006504,-10.03
1006505,-34.7693
1006506,-14.1634
1006507,-13.058
1006508,-14.8575
1006509,-11.1789
1006510,0.0510144
1006511,-20.0784
1006512,-19.1184
1006513,-12.142
1006514,-17.5232
1006515,-15.5505
1006516,-12.2335
1006517,-19.9304
1006518,-18.9817
1006519,-15.5609
1006520,-26.2943
1006521,-14.0315
1006522,-19.5289
1006523,-6.33933
1006524,-8.57817
1006525,-10.272
1006526,-12.6857
1006527,-18.4663
1006528,-23.4884
1006529,-24.7568
1006530,-13.5406
1006531,-16.5886
1006532,-8.36287
1006533,-19.6658
1006534,-27.3707
1006535,-20.0438
1006536,-3.05462
1006537,-14.9311
1006538,-14.2816
1006539,-27.6393
1006540,-18.3465
1006541,-13.1421
1006542,-6.59733
1006543,-27.3786
1006544,-22.3144
1006545,-16.4364
1006546,-18.837
1006547,-9.36
1006548,-20.5962
1006549,-35.5006
1006550,-23.5594
1006551,-9.89564
1006552,-21.8657
1006553,-8.50837
1006554,-15.0541
1006555,-17.9495
1006556,-8.75392
1006557,-23.5755
1006558,-17.5262
1006559,-11.4122
1006560,-9.73857
1006561,-9.04528
1006562,-28.8658
1006563,-11.5297
1006564,-18.8151
1006565,-18.0395
1006566,-11.9807
1006567,-15.9102
1006568,-19.4573
1006569,-17.6026
1006570,-19.44
1006571,-17.0377
1006572,-21.1343
1006573,-24.7694
1006574,-18.8807
1006575,-24.2519
1006576,-26.9397
1006577,-14.8753
1006578,-20.863
1006579,-28.9414
1006580,-20.5098
1006581,-24.2789
1006582,-25.5533
1006583,-15.7872
1006584,-19.1401
1006585,-12.0196
1006586,-19.5004
1006587,-16.5265
1006588,-29.9486
1006589,-14.8027
1006590,-19.7396
1006591,-19.244
1006592,-20.0678
1006593,-18.961
1006594,-23.611
1006595,-23.497
1006596,-9.16171
1006597,-16.0883
1006598,-16.1323
1006599,-10.9068
1006600,-12.31
1006601,-9.82535
1006602,-18.9911
1006603,-23.839
1006604,-16.2018
1006605,-29.25
1006606,-12.2592
1006607,-12.3226
1006608,-11.0308
1006609,-17.9279
1006610,-10.8717
1006611,-10.5258
1006612,-17.6236
1006613,-15.0289
1006614,-14.0429
1006615,-11.4392
1006616,-20.1807
1006617,-12.3838
1006618,-24.4711
1006619,-16.8423
1006620,-18.5145
1006621,-24.0084
1006622,-27.1399
1006623,-24.4584
1006624,-14.9964
1006625,-16.3842
1006626,-17.1507
1006627,-24.4904
1006628,-19.8535
1006629,-27.6071
1006630,-15.5644
1006631,-21.8148
1006632,-27.8851
1006633,-20.8642
1006634,-10.1863
1006635,-24.9923
1006636,-18.5313
1006637,-22.5598
1006638,-15.8219
1006639,-13.2216
1006640,-13.2144
1006641,-18.3188
1006642,-15.0823
1006643,-17.8121
1006644,-16.5698
1006645,-15.4992
1006646,-20.8029
1006647,-17.9086
1006648,-11.5707
1006649,-16.463
1006650,-10.6294
1006651,-11.2191
1006652,-22.761
1006653,-16.8773
1006654,-24.7043
1006655,-16.2669
1006656,-19.1778
1006657,-17.0006
1006658,-20.8941
1006659,-17.5815
1006660,-25.1735
1006661,-26.2512
1006662,-18.9505
1006663,-17.1871
1006664,-27.3082
1006665,-21.0414
1006666,-28.9089
1006667,-17.3658
1006668,-9.07194
1006669,-13.2943
1006670,-10.8947
1006671,-21.6103
1006672,-14.7344
1006673,-23.9882
1006674,-16.3197
1006675,-20.1751
1006676,-12.5
1006677,-10.0057
1006678,-14.4763
1006679,-21.6836
1006680,-21.9946
1006681,-15.0853
1006682,-15.3102
1006683,-17.2073
1006684,-17.6352
1006685,-16.1896
1006686,-15.6162
1006687,-24.4624
1006688,-15.5966
1006689,-9.19031
1006690,-20.9918
1006691,-19.5245
1006692,-16.6635
1006693,-25.8994
1006694,-19.7215
1006695,-19.1367
1006696,-5.3542
1006697,-6.92983
1006698,-11.9571
1006699,-16.138
1006700,-20.0084
1006701,-25.8708
1006702,-17.4715
1006703,-10.1768
1006704,-20.6731
1006705,-10.9887
1006706,-10.5152
1006707,-20.0005
1006708,-23.4574
1006709,-22.1221
1006710,-11.1486
1006711,-18.9953
1006712,-18.9219
1006713,-18.578
1006714,-28.0673
1006715,-19.1789
1006716,-14.5269
1006717,-23.7976
1006718,-12.7416
1006719,-15.8275
1006720,-13.1394
1006721,-18.7461
1006722,-11.3774
1006723,-15.0811
1006724,-19.8714
1006725,-18.9683
1006726,-18.5064
1006727,-13.7599
1006728,-13.7384
1006729,-22.252
1006730,-21.6594
1006731,-7.63223
1006732,-16.3169
1006733,-14.4765
1006734,-6.9479
1006735,-8.74746
1006736,-21.768
1006737,-4.5855
1006738,-24.3095
1006739,-31.1447
1006740,-17.2353
1006741,-11.0354
1006742,-17.8831
1006743,-24.5264
1006744,-14.7738
1006745,-18.2321
1006746,-13.9382
1006747,-11.1651
1006748,-28.6687
1006749,-15.04
1006750,-19.8478
1006751,-12.4059
1006752,-13.7939
1006753,-22.5636
1006754,-5.30949
1006755,-16.9041
1006756,-22.0511
1006757,-9.90025
1006758,-17.1306
1006759,-18.087
1006760,-15.1005
1006761,-22.203
1006762,-26.3743
1006763,-25.4668
1006764,-16.7186
1006765,-25.7932
1006766,-24.229
1006767,-11.2745
1006768,-6.57293
1006769,-19.108
1006770,-22.7021
1006771,-22.6291
1006772,-18.6911
1006773,-18.1681
1006774,-18.3007
1006775,-16.8059
1006776,-23.1784
1006777,-9.12268
1006778,-19.9077
1006779,-16.4878
1006780,-15.7021
1006781,-16.7798
1006782,-19.9502
1006783,-18.4958
1006784,-20.4136
1006785,-10.1236
1006786,-15.98
1006787,-10.8426
1006788,-14.1343
1006789,-17.9206
1006790,-26.1614
1006791,-22.9112
1006792,-15.8643
1006793,-24.6466
1006794,-18.6593
1006795,-11.5127
1006796,-19.4283
1006797,-18.1885
1006798,-21.6313
1006799,-21.4365
1006800,-22.9381
1006801,-17.9296
1006802,-12.1145
1006803,-12.5178
1006804,-15.4399
1006805,-18.4807
1006806,-23.2197
1006807,-13.0903
1006808,-22.8387
1006809,-11.2695
1006810,-15.2676
1006811,-26.0297
1006812,-19.3568
1006813,-31.5827
1006814,-11.2808
1006815,-18.9578
1006816,-16.1026
1006817,-11.7438
1006818,-13.1932
1006819,-14.5404
1006820,-29.731
1006821,-19.2137
1006822,-13.3195
1006823,-11.0718
1006824,-14.2032
1006825,-15.3761
1006826,-27.3102
1006827,-11.5916
1006828,-15.7256
1006829,-17.5073
1006830,-19.6049
1006831,-18.2425
1006832,-13.6519
1006833,-18.1429
1006834,-16.336
1006835,-6.37107
1006836,-12.9079
1006837,-20.4733
1006838,-21.9372
1006839,-15.2645
1006840,-16.2019
1006841,-21.7989
1006842,-15.1542
1006843,-8.53292
1006844,-7.85045
1006845,-24.5049
1006846,-12.5256
1006847,-12.9856
1006848,-8.20299
1006849,-19.0372
1006850,-18.6856
1006851,-18.382
1006852,-22.8102
1006853,-16.7298
1006854,-13.1225
1006855,-11.5862
1006856,-11.2396
1006857,-12.8285
1006858,-17.9182
1006859,-15.9064
1006860,-12.5514
1006861,-17.7664
1006862,-17.5294
1006863,-8.55357
1006864,-8.54705
1006865,-14.032
1006866,-13.4257
1006867,-10.8637
1006868,-22.3676
1006869,-14.6827
1006870,-23.7398
1006871,-12.9367
1006872,-9.02916
1006873,-19.6671
1006874,-18.738
1006875,-14.8548
1006876,-8.32628
1006877,-18.4979
1006878,-19.7583
1006879,-14.6731
1006880,-11.8123
1006881,-12.7216
1006882,-16.9386
1006883,-16.5698
1006884,-17.4089
1006885,-12.529
1006886,-15.1397
1006887,-15.8997
1006888,-15.8679
1006889,-15.7889
1006890,-26.2734
1006891,-19.8027
1006892,-22.9836
1006893,-21.0477
1006894,-7.80219
1006895,-18.0066
1006896,-15.3482
1006897,-13.2957
1006898,-13.6849
1006899,-20.2143
1006900,-16.3304
1006901,-11.4886
1006902,-0.788933
1006903,-13.5615
1006904,-23.5315
1006905,-12.909
1006906,-10.5616
1006907,-15.7217
1006908,-15.9732
1006909,-19.869
1006910,-15.3442
1006911,-13.7969
1006912,-17.1303
1006913,-28.1379
1006914,-3.51058
1006915,-16.2504
1006916,-9.90009
1006917,-25.8082
1006918,-19.517
1006919,-11.6885
1006920,-15.8812
1006921,-21.4363
1006922,-15.2035
1006923,-27.7592
1006924,-7.58218
1006925,-29.7496
1006926,-22.2751
1006927,-8.06415
1006928,-16.8685
1006929,-23.843
1006930,-13.7626
1006931,-19.3417
1006932,-11.8018
1006933,-17.0434
1006934,-12.8735
1006935,-23.6006
1006936,-12.0164
1006937,-25.4897
1006938,-22.9135
1006939,-12.2642
1006940,-18.7159
1006941,-20.5527
1006942,-12.4294
1006943,-10.5252
1006944,-16.0894
1006945,-23.4038
1006946,-18.081
1006947,-22.5507
1006948,-20.3549
1006949,-12.1503
1006950,-17.2357
1006951,-17.9413
1006952,-19.0838
1006953,-5.69389
1006954,-7.89892
1006955,-15.3157
1006956,-16.5931
1006957,-22.6972
1006958,-13.0764
1006959,-11.3794
1006960,-14.465
1006961,-11.934
1006962,-9.90936
1006963,-26.2384
1006964,-14.8581
1006965,-7.25729
1006966,-21.8302
1006967,-13.5904
1006968,-24.3982
1006969,-14.021
1006970,-24.5035
1006971,-26.5181
1006972,-18.4772
1006973,-26.4252
1006974,-16.0423
1006975,-20.1311
1006976,-24.5293
1006977,-13.17
1006978,-16.8597
1006979,-16.6919
1006980,-14.8959
1006981,-18.2614
1006982,-19.641
1006983,-16.5505
1006984,-14.4737
1006985,-11.0941
1006986,-27.6569
1006987,-10.8526
1006988,-18.4658
1006989,-18.4059
1006990,-20.2625
1006991,-19.1092
1006992,-21.6245
1006993,-7.42354
1006994,-21.8214
1006995,-11.7975
1006996,-15.2025
1006997,-15.545
1006998,-24.0608
1006999,-12.2751
1007000,-9.80958
1007001,-23.1528
1007002,-26.5205
1007003,-15.8986
1007004,-15.6311
1007005,-20.7579
1007006,-19.1006
1007007,-26.6697
1007008,-12.5921
1007009,-23.6325
1007010,-27.9235
1007011,-17.9258
1007012,-12.5376
1007013,-19.4747
1007014,-9.19004
1007015,-31.0362
1007016,-17.4586
1007017,-13.4561
1007018,-11.0297
1007019,-17.4605
1007020,-19.3915
1007021,-5.12607
1007022,-14.4025
1007023,-16.5237
1007024,-14.2844
1007025,-12.9405
1007026,-16.9765
1007027,-24.2186
1007028,-18.3617
1007029,-18.4894
1007030,-16.487
1007031,-15.3187
1007032,-11.3425
1007033,-21.5955
1007034,-24.9644
1007035,-30.0728
1007036,-21.6445
1007037,-16.9813
1007038,-12.6366
1007039,-18.2502
1007040,-19.0999
1007041,-10.0128
1007042,-9.12512
1007043,-19.7884
1007044,-22.5434
1007045,-10.8641
1007046,-14.2377
1007047,-14.9047
1007048,-33.1709
1007049,-15.8521
1007050,-16.9613
1007051,-24.6855
1007052,-21.2661
1007053,-27.2825
