IID Py intercept R
1003319 1.24939 1 1
1003320 -6.86142 1 1
1003321 5.1179 1 1
1003322 -0.529783 1 1
1003323 1.02937 1 1
1003324 -10.3944 1 1
1003325 2.21315 1 1
1003326 4.68318 1 1
1003327 0.761801 1 1
1003328 -7.38582 1 1
1003329 -3.9507 1 1
1003330 -1.67879 1 1
1003331 -1.19292 1 1
1003332 -9.81473 1 1
1003333 -7.3239 1 1
1003334 1.0442 1 1
1003335 1.68568 1 1
1003336 5.10698 1 1
1003337 -2.94268 1 1
1003338 1.67318 1 1
1003339 7.79888 1 1
1003340 2.50436 1 1
1003341 2.42933 1 1
1003342 0.836789 1 1
1003343 -8.06284 1 1
1003344 -6.2034 1 1
1003345 -8.38695 1 1
1003346 -5.0122 1 1
1003347 -11.4674 1 1
1003348 -3.55865 1 1
1003349 2.72093 1 1
1003350 1.0114 1 1
1003351 -12.2614 1 1
1003352 5.02706 1 1
1003353 -3.21253 1 1
1003354 0.00164698 1 1
1003355 -3.30822 1 1
1003356 2.03547 1 1
1003357 0.0495531 1 1
1003358 -5.31793 1 1
1003359 1.68077 1 1
1003360 1.86777 1 1
1003361 0.93376 1 1
1003362 0.933427 1 1
1003363 -0.445949 1 1
1003364 -5.46729 1 1
1003365 -8.04359 1 1
1003366 1.45633 1 1
1003367 -1.17261 1 1
1003368 5.17342 1 1
1003369 -2.6473 1 1
1003370 9.29435 1 1
1003371 -2.16668 1 1
1003372 -0.145823 1 1
1003373 0.667048 1 1
1003374 -7.10126 1 1
1003375 -3.14675 1 1
1003376 -5.80626 1 1
1003377 -1.15217 1 1
1003378 -1.63825 1 1
1003379 -4.74438 1 1
1003380 0.620968 1 1
1003381 4.19766 1 1
1003382 2.51502 1 1
1003383 -0.564647 1 1
1003384 3.18097 1 1
1003385 -5.58729 1 1
1003386 -2.82941 1 1
1003387 1.4202 1 1
1003388 1.24973 1 1
1003389 3.47092 1 1
1003390 -9.99163 1 1
1003391 -0.338414 1 1
1003392 -6.72775 1 1
1003393 -7.92081 1 1
1003394 2.64658 1 1
1003395 -1.34715 1 1
1003396 7.30244 1 1
1003397 6.14609 1 1
1003398 3.11425 1 1
1003399 -5.98105 1 1
1003400 1.80071 1 1
1003401 0.860184 1 1
1003402 4.72506 1 1
1003403 2.8571 1 1
1003404 -0.898383 1 1
1003405 -0.871107 1 1
1003406 5.94421 1 1
1003407 3.05497 1 1
1003408 -1.37022 1 1
1003409 1.78982 1 1
1003410 2.01127 1 1
1003411 0.476301 1 1
1003412 0.971153 1 1
1003413 5.8559 1 1
1003414 -5.52805 1 1
1003415 -8.47503 1 1
1003416 9.02668 1 1
1003417 -0.885389 1 1
1003418 -0.799188 1 1
1003419 -2.09765 1 1
1003420 -2.07896 1 1
1003421 2.39765 1 1
1003422 0.466354 1 1
1003423 3.73845 1 1
1003424 4.01976 1 1
1003425 -4.38427 1 1
1003426 3.52693 1 1
1003427 1.67209 1 1
1003428 5.71185 1 1
1003429 -1.26684 1 1
1003430 -5.2472 1 1
1003431 8.3085 1 1
1003432 -2.74473 1 1
1003433 3.67156 1 1
1003434 4.45339 1 1
1003435 -1.36463 1 1
1003436 12.0504 1 1
1003437 9.22368 1 1
1003438 2.18809 1 1
1003439 -2.36494 1 1
1003440 2.39185 1 1
1003441 4.36322 1 1
1003442 -7.57861 1 1
1003443 0.158825 1 1
1003444 2.66973 1 1
1003445 1.35146 1 1
1003446 0.484817 1 1
1003447 -0.724829 1 1
1003448 1.54397 1 1
1003449 -0.97716 1 1
1003450 -2.73289 1 1
1003451 -2.56333 1 1
1003452 0.193938 1 1
1003453 -10.2182 1 1
1003454 -1.84375 1 1
1003455 -3.50954 1 1
1003456 2.21207 1 1
1003457 -4.03892 1 1
1003458 0.532799 1 1
1003459 1.75363 1 1
1003460 -3.69547 1 1
1003461 1.22932 1 1
1003462 5.64999 1 1
1003463 6.87995 1 1
1003464 -4.46596 1 1
1003465 -0.667468 1 1
1003466 6.83224 1 1
1003467 4.38475 1 1
1003468 -2.11966 1 1
1003469 4.89654 1 1
1003470 -3.31667 1 1
1003471 -12.1399 1 1
1003472 -0.557498 1 1
1003473 5.72308 1 1
1003474 7.19252 1 1
1003475 2.51699 1 1
1003476 -3.97595 1 1
1003477 0.784315 1 1
1003478 -2.93276 1 1
1003479 -5.55408 1 1
1003480 -1.83755 1 1
1003481 6.13875 1 1
1003482 5.99243 1 1
1003483 -2.7395 1 1
1003484 -0.370866 1 1
1003485 2.72509 1 1
1003486 -1.74581 1 1
1003487 7.24937 1 1
1003488 0.299499 1 1
1003489 5.1015 1 1
1003490 1.72856 1 1
1003491 -3.33506 1 1
1003492 1.03649 1 1
1003493 1.19674 1 1
1003494 -4.85373 1 1
1003495 -0.18125 1 1
1003496 -2.05946 1 1
1003497 4.54353 1 1
1003498 2.62123 1 1
1003499 3.67841 1 1
1003500 -5.17628 1 1
1003501 2.58737 1 1
1003502 2.00562 1 1
1003503 7.64139 1 1
1003504 -0.994525 1 1
1003505 -1.25121 1 1
1003506 6.78962 1 1
1003507 2.19144 1 1
1003508 -3.61935 1 1
1003509 6.64968 1 1
1003510 3.86553 1 1
1003511 -7.69131 1 1
1003512 0.390991 1 1
1003513 -3.26421 1 1
1003514 3.9776 1 1
1003515 1.93922 1 1
1003516 4.98311 1 1
1003517 4.93551 1 1
1003518 -6.55589 1 1
1003519 3.47757 1 1
1003520 3.82145 1 1
1003521 -4.26174 1 1
1003522 -3.8643 1 1
1003523 -1.35658 1 1
1003524 1.7584 1 1
1003525 0.826597 1 1
1003526 -4.06431 1 1
1003527 2.49289 1 1
1003528 -1.16911 1 1
1003529 -3.16746 1 1
1003530 2.75419 1 1
1003531 1.59218 1 1
1003532 -2.1655 1 1
1003533 -4.20441 1 1
1003534 -0.0931574 1 1
1003535 4.556 1 1
1003536 -4.57095 1 1
1003537 -12.2875 1 1
1003538 0.25274 1 1
1003539 -0.0321016 1 1
1003540 -2.49645 1 1
1003541 6.657 1 1
1003542 5.43676 1 1
1003543 1.84427 1 1
1003544 7.58109 1 1
1003545 1.7938 1 1
1003546 -5.59724 1 1
1003547 -3.40147 1 1
1003548 1.903 1 1
1003549 2.48843 1 1
1003550 5.64279 1 1
1003551 1.95117 1 1
1003552 0.474736 1 1
1003553 -0.540435 1 1
1003554 -3.26972 1 1
1003555 2.17171 1 1
1003556 -1.46633 1 1
1003557 -2.82865 1 1
1003558 -5.46187 1 1
1003559 2.31414 1 1
1003560 -2.55611 1 1
1003561 -4.13796 1 1
1003562 -6.71163 1 1
1003563 -0.99722 1 1
1003564 -1.23649 1 1
1003565 5.24727 1 1
1003566 5.34433 1 1
1003567 -1.51854 1 1
1003568 -4.85829 1 1
1003569 0.905832 1 1
1003570 -6.55853 1 1
1003571 0.334862 1 1
1003572 -1.52626 1 1
1003573 -2.31839 1 1
1003574 0.570085 1 1
1003575 -8.84734 1 1
1003576 -2.33149 1 1
1003577 3.73514 1 1
1003578 -2.86457 1 1
1003579 -0.758478 1 1
1003580 3.0648 1 1
1003581 0.369566 1 1
1003582 -6.96434 1 1
1003583 -0.837758 1 1
1003584 9.25214 1 1
1003585 -5.51848 1 1
1003586 0.137615 1 1
1003587 -1.43332 1 1
1003588 -6.9034 1 1
1003589 0.254808 1 1
1003590 2.07044 1 1
1003591 -8.18856 1 1
1003592 -2.13114 1 1
1003593 -2.3242 1 1
1003594 1.98703 1 1
1003595 2.50123 1 1
1003596 1.93265 1 1
1003597 -8.2692 1 1
1003598 -6.02194 1 1
1003599 -0.653586 1 1
1003600 2.24456 1 1
1003601 -0.25581 1 1
1003602 -0.437935 1 1
1003603 -4.27262 1 1
1003604 4.16932 1 1
1003605 0.921771 1 1
1003606 1.42076 1 1
1003607 1.16352 1 1
1003608 8.67283 1 1
1003609 3.23653 1 1
1003610 0.0535495 1 1
1003611 -8.9681 1 1
1003612 -9.27225 1 1
1003613 7.72709 1 1
1003614 1.70254 1 1
1003615 -2.60074 1 1
1003616 -1.16532 1 1
1003617 -3.64196 1 1
1003618 4.21163 1 1
1003619 -3.27073 1 1
1003620 -1.19265 1 1
1003621 8.70687 1 1
1003622 -2.92763 1 1
1003623 3.70061 1 1
1003624 3.86292 1 1
1003625 -2.17315 1 1
1003626 -0.570928 1 1
1003627 0.111307 1 1
1003628 -2.95226 1 1
1003629 5.58554 1 1
1003630 4.42693 1 1
1003631 -1.03135 1 1
1003632 -0.360936 1 1
1003633 0.796273 1 1
1003634 2.29316 1 1
1003635 -5.99047 1 1
1003636 -4.6715 1 1
1003637 0.148456 1 1
1003638 -3.72427 1 1
1003639 6.6756 1 1
1003640 3.06887 1 1
1003641 -2.51187 1 1
1003642 -3.01311 1 1
1003643 2.26683 1 1
1003644 -2.18435 1 1
1003645 4.22737 1 1
1003646 1.65019 1 1
1003647 -2.29084 1 1
1003648 8.74254 1 1
1003649 6.01822 1 1
1003650 -2.09879 1 1
1003651 -2.4796 1 1
1003652 -1.38428 1 1
1003653 0.54539 1 1
1003654 -3.71771 1 1
1003655 3.51246 1 1
1003656 6.97814 1 1
1003657 -2.44678 1 1
1003658 -1.59268 1 1
1003659 -4.69182 1 1
1003660 -3.577 1 1
1003661 2.9698 1 1
1003662 -4.39491 1 1
1003663 -2.32493 1 1
1003664 -5.18533 1 1
1003665 6.21496 1 1
1003666 0.691003 1 1
1003667 5.57599 1 1
1003668 -0.337725 1 1
1003669 1.33245 1 1
1003670 11.9776 1 1
1003671 2.44048 1 1
1003672 0.581035 1 1
1003673 -2.94491 1 1
1003674 4.27283 1 1
1003675 1.2431 1 1
1003676 6.37546 1 1
1003677 5.99951 1 1
1003678 -0.13712 1 1
1003679 -5.19415 1 1
1003680 1.73629 1 1
1003681 3.17092 1 1
1003682 1.41367 1 1
1003683 -4.97379 1 1
1003684 3.59979 1 1
1003685 2.10682 1 1
1003686 -5.03696 1 1
1003687 -8.53746 1 1
1003688 3.46478 1 1
1003689 -1.39448 1 1
1003690 1.01437 1 1
1003691 -0.311652 1 1
1003692 -10.5189 1 1
1003693 5.75974 1 1
1003694 -5.64327 1 1
1003695 -5.12615 1 1
1003696 -0.366621 1 1
1003697 -2.47688 1 1
1003698 0.0271021 1 1
1003699 1.7361 1 1
1003700 0.430205 1 1
1003701 -3.54227 1 1
1003702 -6.15068 1 1
1003703 2.78564 1 1
1003704 -0.326017 1 1
1003705 -0.263793 1 1
1003706 -2.25469 1 1
1003707 6.66916 1 1
1003708 -6.12249 1 1
1003709 5.21402 1 1
1003710 -4.758 1 1
1003711 3.16037 1 1
1003712 -2.48944 1 1
1003713 -1.48111 1 1
1003714 -1.36027 1 1
1003715 -0.602952 1 1
1003716 -4.61723 1 1
1003717 -0.551322 1 1
1003718 6.37932 1 1
1003719 -0.992398 1 1
1003720 1.85499 1 1
1003721 -5.11029 1 1
1003722 1.45895 1 1
1003723 -3.89044 1 1
1003724 3.66032 1 1
1003725 -4.92074 1 1
1003726 3.5211 1 1
1003727 -4.51867 1 1
1003728 -2.4439 1 1
1003729 -0.571803 1 1
1003730 3.0502 1 1
1003731 -4.50571 1 1
1003732 -1.89162 1 1
1003733 0.45164 1 1
1003734 -2.02795 1 1
1003735 -3.26528 1 1
1003736 4.82249 1 1
1003737 -3.51015 1 1
1003738 2.4325 1 1
1003739 1.97148 1 1
1003740 2.59343 1 1
1003741 0.572141 1 1
1003742 5.70703 1 1
1003743 1.51652 1 1
1003744 -4.37318 1 1
1003745 -0.0640201 1 1
1003746 3.3927 1 1
1003747 -0.37075 1 1
1003748 -6.80661 1 1
1003749 -2.61471 1 1
1003750 -0.193202 1 1
1003751 -3.58715 1 1
1003752 -1.61441 1 1
1003753 2.25828 1 1
1003754 2.07359 1 1
1003755 -6.40947 1 1
1003756 -7.61747 1 1
1003757 -4.25808 1 1
1003758 2.96125 1 1
1003759 1.45836 1 1
1003760 -0.364145 1 1
1003761 4.55943 1 1
1003762 4.6537 1 1
1003763 -1.04121 1 1
1003764 7.49237 1 1
1003765 2.64626 1 1
1003766 6.22084 1 1
1003767 8.69459 1 1
1003768 3.86708 1 1
1003769 5.36565 1 1
1003770 1.82675 1 1
1003771 -1.82185 1 1
1003772 5.9538 1 1
1003773 -2.46843 1 1
1003774 -4.5732 1 1
1003775 0.960842 1 1
1003776 -3.29493 1 1
1003777 -3.49706 1 1
1003778 1.12876 1 1
1003779 -2.27733 1 1
1003780 0.333515 1 1
1003781 0.245969 1 1
1003782 1.27138 1 1
1003783 -0.549663 1 1
1003784 4.32436 1 1
1003785 -2.97633 1 1
1003786 0.135039 1 1
1003787 0.132259 1 1
1003788 4.96909 1 1
1003789 -9.54195 1 1
1003790 2.93573 1 1
1003791 -7.07011 1 1
1003792 -4.5775 1 1
1003793 4.44373 1 1
1003794 -6.46097 1 1
1003795 -0.880187 1 1
1003796 1.09523 1 1
1003797 0.12229 1 1
1003798 4.27226 1 1
1003799 -0.688975 1 1
1003800 3.58211 1 1
1003801 0.400268 1 1
1003802 3.62677 1 1
1003803 0.420386 1 1
1003804 5.08108 1 1
1003805 3.8503 1 1
1003806 -5.85311 1 1
1003807 -1.45843 1 1
1003808 -0.0969944 1 1
1003809 -3.21743 1 1
1003810 -5.48997 1 1
1003811 -1.63629 1 1
1003812 3.05537 1 1
1003813 -7.685 1 1
1003814 -0.43059 1 1
1003815 0.967664 1 1
1003816 0.947227 1 1
1003817 1.98385 1 1
1003818 1.55295 1 1
1003819 -3.95812 1 1
1003820 3.13093 1 1
1003821 6.80142 1 1
1003822 -1.71416 1 1
1003823 3.03677 1 1
1003824 0.405704 1 1
1003825 3.95898 1 1
1003826 5.50057 1 1
1003827 0.844912 1 1
1003828 -7.35233 1 1
1003829 -0.116033 1 1
1003830 2.43523 1 1
1003831 1.62272 1 1
1003832 2.65872 1 1
1003833 2.39521 1 1
1003834 3.74577 1 1
1003835 -2.0475 1 1
1003836 -8.59895 1 1
1003837 -5.72221 1 1
1003838 -1.10574 1 1
1003839 -1.88398 1 1
1003840 -6.58056 1 1
1003841 1.03797 1 1
1003842 -2.41956 1 1
1003843 7.83197 1 1
1003844 1.57668 1 1
1003845 -2.99754 1 1
1003846 0.297107 1 1
1003847 -1.8422 1 1
1003848 5.54832 1 1
1003849 7.27944 1 1
1003850 3.32363 1 1
1003851 -6.46526 1 1
1003852 1.97272 1 1
1003853 2.77026 1 1
1003854 6.08799 1 1
1003855 -3.26909 1 1
1003856 3.73772 1 1
1003857 -5.22542 1 1
1003858 -5.94783 1 1
1003859 7.91268 1 1
1003860 -6.99775 1 1
1003861 -0.666008 1 1
1003862 2.25535 1 1
1003863 1.36356 1 1
1003864 1.06456 1 1
1003865 1.26462 1 1
1003866 1.50118 1 1
1003867 8.74057 1 1
1003868 4.62795 1 1
1003869 -3.26799 1 1
1003870 1.88081 1 1
1003871 -3.56948 1 1
1003872 -0.081553 1 1
1003873 -3.89391 1 1
1003874 10.8144 1 1
1003875 -2.31445 1 1
1003876 -3.28417 1 1
1003877 -0.310816 1 1
1003878 0.276288 1 1
1003879 -5.11462 1 1
1003880 2.57721 1 1
1003881 -1.35082 1 1
1003882 -8.09318 1 1
1003883 -0.651089 1 1
1003884 -0.0795721 1 1
1003885 -7.06514 1 1
1003886 -2.78043 1 1
1003887 4.29833 1 1
1003888 -6.01872 1 1
1003889 -8.93651 1 1
1003890 1.04658 1 1
1003891 5.51193 1 1
1003892 -6.5584 1 1
1003893 -2.5529 1 1
1003894 -8.68308 1 1
1003895 -2.11277 1 1
1003896 0.223477 1 1
1003897 4.21517 1 1
1003898 0.579768 1 1
1003899 -2.54303 1 1
1003900 8.19582 1 1
1003901 3.57334 1 1
1003902 -5.73677 1 1
1003903 -1.78352 1 1
1003904 -6.16837 1 1
1003905 -0.01534 1 1
1003906 2.2048 1 1
1003907 2.46014 1 1
1003908 0.72104 1 1
1003909 -7.03056 1 1
1003910 -4.62944 1 1
1003911 -0.465953 1 1
1003912 -1.28958 1 1
1003913 -1.87304 1 1
1003914 -7.12848 1 1
1003915 -4.57709 1 1
1003916 -4.29264 1 1
1003917 -1.69306 1 1
1003918 -6.00617 1 1
1003919 -6.4086 1 1
1003920 1.4108 1 1
1003921 2.00042 1 1
1003922 2.54448 1 1
1003923 5.12282 1 1
1003924 3.6627 1 1
1003925 -5.013 1 1
1003926 -0.701162 1 1
1003927 0.88898 1 1
1003928 -1.51786 1 1
1003929 -2.89985 1 1
1003930 -1.57441 1 1
1003931 -6.60777 1 1
1003932 1.76994 1 1
1003933 3.27498 1 1
1003934 0.302317 1 1
1003935 -5.20237 1 1
1003936 -2.80073 1 1
1003937 1.05207 1 1
1003938 1.07711 1 1
1003939 1.54149 1 1
1003940 -7.7015 1 1
1003941 0.758874 1 1
1003942 -1.28443 1 1
1003943 -0.126493 1 1
1003944 1.19127 1 1
1003945 -1.75762 1 1
1003946 7.03016 1 1
1003947 -9.29565 1 1
1003948 2.12276 1 1
1003949 -1.20164 1 1
1003950 -1.93018 1 1
1003951 2.69705 1 1
1003952 -0.8018 1 1
1003953 -2.49522 1 1
1003954 -3.45737 1 1
1003955 -4.13012 1 1
1003956 -0.735432 1 1
1003957 -1.67118 1 1
1003958 3.93592 1 1
1003959 -3.96188 1 1
1003960 7.23791 1 1
1003961 1.15804 1 1
1003962 -7.12036 1 1
1003963 4.25736 1 1
1003964 1.72087 1 1
1003965 0.228825 1 1
1003966 -8.82359 1 1
1003967 2.89976 1 1
1003968 4.79306 1 1
1003969 1.88767 1 1
1003970 -3.50961 1 1
1003971 -5.05704 1 1
1003972 5.79802 1 1
1003973 -6.57757 1 1
1003974 2.37403 1 1
1003975 -5.3437 1 1
1003976 -2.50674 1 1
1003977 -0.235842 1 1
1003978 6.12032 1 1
1003979 -2.22963 1 1
1003980 -5.37908 1 1
1003981 -6.90587 1 1
1003982 -7.13474 1 1
1003983 -4.27744 1 1
1003984 4.19042 1 1
1003985 -6.5738 1 1
1003986 7.00523 1 1
1003987 0.543528 1 1
1003988 2.74746 1 1
1003989 2.44561 1 1
1003990 5.20832 1 1
1003991 5.54087 1 1
1003992 2.17245 1 1
1003993 -6.90091 1 1
1003994 2.39578 1 1
1003995 -0.382379 1 1
1003996 0.885948 1 1
1003997 0.887753 1 1
1003998 3.18075 1 1
1003999 -2.90185 1 1
1004000 -4.24542 1 1
1004001 1.41923 1 1
1004002 2.94733 1 1
1004003 3.18358 1 1
1004004 -1.47698 1 1
1004005 3.30979 1 1
1004006 -3.16013 1 1
1004007 -4.19272 1 1
1004008 -0.565873 1 1
1004009 1.64565 1 1
1004010 0.136841 1 1
1004011 -2.88398 1 1
1004012 -9.1388 1 1
1004013 4.30992 1 1
1004014 -1.12434 1 1
1004015 2.95413 1 1
1004016 -1.664 1 1
1004017 3.45681 1 1
1004018 0.916222 1 1
1004019 2.80821 1 1
1004020 1.06343 1 1
1004021 -6.64537 1 1
1004022 7.26751 1 1
1004023 -4.82924 1 1
1004024 6.93559 1 1
1004025 -0.969759 1 1
1004026 -1.25151 1 1
1004027 -4.26724 1 1
1004028 -7.78978 1 1
1004029 4.845 1 1
1004030 4.55132 1 1
1004031 0.450269 1 1
1004032 -4.42603 1 1
1004033 1.15189 1 1
1004034 -2.04219 1 1
1004035 -2.29379 1 1
1004036 1.79572 1 1
1004037 -2.42424 1 1
1004038 -1.18733 1 1
1004039 -2.33149 1 1
1004040 3.43556 1 1
1004041 9.62501 1 1
1004042 -2.25271 1 1
1004043 -3.75582 1 1
1004044 2.56232 1 1
1004045 -0.776141 1 1
1004046 0.891256 1 1
1004047 -0.485192 1 1
1004048 0.905361 1 1
1004049 -2.28927 1 1
1004050 1.6629 1 1
1004051 6.24875 1 1
1004052 -2.52321 1 1
1004053 2.0635 1 1
1004054 -4.00791 1 1
1004055 3.06913 1 1
1004056 5.57575 1 1
1004057 1.53564 1 1
1004058 1.53545 1 1
1004059 -3.65582 1 1
1004060 10.0493 1 1
1004061 1.34781 1 1
1004062 1.85377 1 1
1004063 3.36167 1 1
1004064 -0.450639 1 1
1004065 2.92635 1 1
1004066 -1.57235 1 1
1004067 -7.60634 1 1
1004068 5.71723 1 1
1004069 0.736517 1 1
1004070 -3.6189 1 1
1004071 -1.72289 1 1
1004072 3.20304 1 1
1004073 1.9065 1 1
1004074 5.0623 1 1
1004075 10.8415 1 1
1004076 -3.61581 1 1
1004077 -0.21878 1 1
1004078 -6.70402 1 1
1004079 -0.489218 1 1
1004080 -2.04033 1 1
1004081 -0.131249 1 1
1004082 -6.72463 1 1
1004083 -7.52335 1 1
1004084 -2.58122 1 1
1004085 -3.18584 1 1
1004086 -3.9006 1 1
1004087 -2.2943 1 1
1004088 1.10913 1 1
1004089 6.98063 1 1
1004090 3.53279 1 1
1004091 2.38689 1 1
1004092 1.10511 1 1
1004093 -2.43219 1 1
1004094 -1.96908 1 1
1004095 -0.73909 1 1
1004096 -2.17067 1 1
1004097 -3.27451 1 1
1004098 2.32255 1 1
1004099 4.74962 1 1
1004100 2.68273 1 1
1004101 11.1986 1 1
1004102 3.15561 1 1
1004103 -3.87439 1 1
1004104 3.38068 1 1
1004105 -4.8833 1 1
1004106 6.20267 1 1
1004107 2.06776 1 1
1004108 4.49882 1 1
1004109 -6.44715 1 1
1004110 5.74167 1 1
1004111 -1.65036 1 1
1004112 0.355495 1 1
1004113 -2.8707 1 1
1004114 0.192522 1 1
1004115 1.59939 1 1
1004116 -8.44929 1 1
1004117 7.72493 1 1
1004118 4.61656 1 1
1004119 4.50204 1 1
1004120 -1.52417 1 1
1004121 6.7778 1 1
1004122 5.14289 1 1
1004123 5.11946 1 1
1004124 -1.60646 1 1
1004125 0.546436 1 1
1004126 -1.10055 1 1
1004127 -1.11535 1 1
1004128 2.65411 1 1
1004129 -1.39601 1 1
1004130 -3.91244 1 1
1004131 8.57121 1 1
1004132 -4.15247 1 1
1004133 -4.88371 1 1
1004134 0.238028 1 1
1004135 0.929601 1 1
1004136 -0.139431 1 1
1004137 11.0918 1 1
1004138 3.17685 1 1
1004139 -5.71644 1 1
1004140 1.07868 1 1
1004141 -3.55176 1 1
1004142 0.0723694 1 1
1004143 -1.53702 1 1
1004144 -3.5689 1 1
1004145 -2.94176 1 1
1004146 -0.098403 1 1
1004147 1.37595 1 1
1004148 -3.2004 1 1
1004149 1.21523 1 1
1004150 -6.19575 1 1
1004151 0.638006 1 1
1004152 -0.405604 1 1
1004153 3.87979 1 1
1004154 6.16442 1 1
1004155 1.77608 1 1
1004156 -2.84784 1 1
1004157 3.21321 1 1
1004158 0.572658 1 1
1004159 -1.75428 1 1
1004160 -2.82019 1 1
1004161 -3.67232 1 1
1004162 1.71887 1 1
1004163 -4.49212 1 1
1004164 -4.33627 1 1
1004165 -8.29271 1 1
1004166 5.9797 1 1
1004167 -8.71971 1 1
1004168 -1.2898 1 1
1004169 -5.98774 1 1
1004170 -0.374491 1 1
1004171 7.5766 1 1
1004172 -2.09082 1 1
1004173 2.85017 1 1
1004174 -3.84728 1 1
1004175 1.44841 1 1
1004176 0.606841 1 1
1004177 -0.915079 1 1
1004178 -0.964699 1 1
1004179 6.27447 1 1
1004180 2.34024 1 1
1004181 5.18658 1 1
1004182 2.54248 1 1
1004183 -0.260934 1 1
1004184 -5.668 1 1
1004185 -0.568656 1 1
1004186 3.38094 1 1
1004187 3.06011 1 1
1004188 0.723059 1 1
1004189 -1.17552 1 1
1004190 4.88192 1 1
1004191 -3.06661 1 1
1004192 -2.10239 1 1
1004193 -5.35153 1 1
1004194 1.81058 1 1
1004195 1.62229 1 1
1004196 -2.66025 1 1
1004197 -5.80661 1 1
1004198 2.80727 1 1
1004199 10.715 1 1
1004200 4.60683 1 1
1004201 -6.14223 1 1
1004202 0.246152 1 1
1004203 -8.67932 1 1
1004204 0.481796 1 1
1004205 -2.03938 1 1
1004206 -5.13388 1 1
1004207 1.25832 1 1
1004208 10.4265 1 1
1004209 -2.79335 1 1
1004210 -1.76008 1 1
1004211 -0.100461 1 1
1004212 8.71815 1 1
1004213 -8.53531 1 1
1004214 -4.03608 1 1
1004215 1.43517 1 1
1004216 -3.93951 1 1
1004217 -9.27457 1 1
1004218 1.46759 1 1
1004219 0.588468 1 1
1004220 -2.04747 1 1
1004221 6.37538 1 1
1004222 -1.6248 1 1
1004223 5.04319 1 1
1004224 -0.558558 1 1
1004225 0.0155877 1 1
1004226 -5.37928 1 1
1004227 5.95952 1 1
1004228 -11.0286 1 1
1004229 2.2877 1 1
1004230 4.12361 1 1
1004231 0.464966 1 1
1004232 -2.37329 1 1
1004233 1.54905 1 1
1004234 -0.247967 1 1
1004235 0.483688 1 1
1004236 -3.57395 1 1
1004237 -2.2682 1 1
1004238 -4.56341 1 1
1004239 1.2332 1 1
1004240 2.71586 1 1
1004241 -7.10432 1 1
1004242 -2.33336 1 1
1004243 5.98616 1 1
1004244 2.91045 1 1
1004245 0.986933 1 1
1004246 0.602466 1 1
1004247 3.01998 1 1
1004248 1.78057 1 1
1004249 -0.128127 1 1
1004250 -0.0438278 1 1
1004251 -0.112103 1 1
1004252 0.242894 1 1
1004253 -6.11941 1 1
1004254 -5.69646 1 1
1004255 5.32925 1 1
1004256 -0.391338 1 1
1004257 3.06414 1 1
1004258 -0.537343 1 1
1004259 6.27351 1 1
1004260 3.51706 1 1
1004261 0.903705 1 1
1004262 -3.85974 1 1
1004263 -7.44207 1 1
1004264 -7.18348 1 1
1004265 3.62451 1 1
1004266 -10.0548 1 1
1004267 -1.96899 1 1
1004268 -2.717 1 1
1004269 4.13217 1 1
1004270 4.22095 1 1
1004271 -1.84331 1 1
1004272 3.04369 1 1
1004273 -0.615707 1 1
1004274 2.54792 1 1
1004275 -8.16107 1 1
1004276 -3.30327 1 1
1004277 -0.77626 1 1
1004278 -0.610002 1 1
1004279 8.48059 1 1
1004280 -1.39858 1 1
1004281 1.51246 1 1
1004282 -6.24875 1 1
1004283 -1.2943 1 1
1004284 -2.11345 1 1
1004285 -3.39263 1 1
1004286 8.18846 1 1
1004287 1.5512 1 1
1004288 0.296811 1 1
1004289 0.353029 1 1
1004290 -1.98366 1 1
1004291 -1.66799 1 1
1004292 6.46726 1 1
1004293 -1.43703 1 1
1004294 -2.21235 1 1
1004295 -2.77683 1 1
1004296 6.28299 1 1
1004297 -1.01648 1 1
1004298 -1.6078 1 1
1004299 0.307866 1 1
1004300 1.38081 1 1
1004301 -1.34442 1 1
1004302 -0.948602 1 1
1004303 4.49046 1 1
1004304 0.92485 1 1
1004305 -1.92504 1 1
1004306 4.39089 1 1
1004307 -1.29897 1 1
1004308 -0.0330902 1 1
1004309 -1.90158 1 1
1004310 2.93437 1 1
1004311 3.20866 1 1
1004312 6.70894 1 1
1004313 6.01605 1 1
1004314 6.30108 1 1
1004315 4.03278 1 1
1004316 -3.96712 1 1
1004317 15.6869 1 1
1004318 -7.51641 1 1
1004319 -2.02057 1 1
1004320 7.90086 1 1
1004321 8.81047 1 1
1004322 -2.53216 1 1
1004323 0.717126 1 1
1004324 -3.05685 1 1
1004325 5.92936 1 1
1004326 -3.24693 1 1
1004327 -3.96933 1 1
1004328 -0.490924 1 1
1004329 4.42241 1 1
1004330 -0.598031 1 1
1004331 8.78025 1 1
1004332 -1.00289 1 1
1004333 -3.97069 1 1
1004334 4.66213 1 1
1004335 -5.3539 1 1
1004336 -3.0562 1 1
1004337 -2.70615 1 1
1004338 -2.9363 1 1
1004339 4.16566 1 1
1004340 0.179593 1 1
1004341 1.61434 1 1
1004342 5.88199 1 1
1004343 0.20088 1 1
1004344 3.78551 1 1
1004345 2.61197 1 1
1004346 -1.8169 1 1
1004347 5.01902 1 1
1004348 0.258154 1 1
1004349 4.105 1 1
1004350 4.64757 1 1
1004351 -1.69471 1 1
1004352 -1.04127 1 1
1004353 -0.141793 1 1
1004354 1.45353 1 1
